date,product,vertical,active_robots,avg_uptime_hours,errors,avg_distance_km
2026-02-22,Aido Rover,outdoor_patrol,23,14.04,11.0,10.92
2026-02-22,Fari,eldercare,25,15.11,27.0,13.34
2026-02-22,Senpai,education,33,14.94,27.0,15.0
2026-02-22,Sentinel Prime AI,indoor_security,23,14.63,19.0,11.55
2026-02-23,Aido Humanoid,humanoid,32,13.52,36.0,12.74
2026-02-23,Aido Rover,outdoor_patrol,22,14.77,26.0,9.55
2026-02-23,Fari,eldercare,24,15.72,23.0,14.39
2026-02-23,Senpai,education,31,13.7,19.0,14.06
2026-02-23,Sentinel Prime AI,indoor_security,21,15.55,8.0,12.1
2026-02-24,Aido Humanoid,humanoid,31,13.88,31.0,14.88
2026-02-24,Aido Rover,outdoor_patrol,19,14.35,7.0,14.85
2026-02-24,Fari,eldercare,24,13.87,28.0,13.33
2026-02-24,Senpai,education,32,15.73,26.0,14.25
2026-02-24,Sentinel Prime AI,indoor_security,24,13.61,29.0,12.53
2026-02-25,Aido Humanoid,humanoid,29,14.39,31.0,12.43
2026-02-25,Aido Rover,outdoor_patrol,23,13.48,8.0,12.98
2026-02-25,Fari,eldercare,23,15.12,21.0,14.55
2026-02-25,Senpai,education,33,15.19,33.0,14.49
2026-02-25,Sentinel Prime AI,indoor_security,21,13.88,18.0,9.7
2026-02-26,Aido Humanoid,humanoid,27,14.06,22.0,15.03
2026-02-26,Aido Rover,outdoor_patrol,20,17.47,12.0,11.84
2026-02-26,Fari,eldercare,25,13.99,18.0,13.53
2026-02-26,Senpai,education,33,14.84,18.0,12.87
2026-02-26,Sentinel Prime AI,indoor_security,24,15.66,14.0,14.57
2026-02-27,Aido Humanoid,humanoid,25,14.99,24.0,13.46
2026-02-27,Aido Rover,outdoor_patrol,21,13.73,8.0,14.34
2026-02-27,Fari,eldercare,25,14.89,21.0,12.19
2026-02-27,Senpai,education,31,14.17,16.0,13.67
2026-02-27,Sentinel Prime AI,indoor_security,24,14.75,16.0,12.5
2026-02-28,Aido Humanoid,humanoid,27,15.1,26.0,11.6
2026-02-28,Aido Rover,outdoor_patrol,20,14.14,40.0,11.97
2026-02-28,Fari,eldercare,25,14.91,38.0,17.09
2026-02-28,Senpai,education,32,15.57,40.0,13.34
2026-02-28,Sentinel Prime AI,indoor_security,24,14.96,12.0,11.87
2026-03-01,Aido Humanoid,humanoid,27,14.53,28.0,13.91
2026-03-01,Aido Rover,outdoor_patrol,21,13.64,19.0,10.0
2026-03-01,Fari,eldercare,24,14.62,13.0,14.75
2026-03-01,Senpai,education,31,14.86,24.0,11.21
2026-03-01,Sentinel Prime AI,indoor_security,24,16.47,20.0,11.97
2026-03-02,Aido Humanoid,humanoid,28,13.52,23.0,13.69
2026-03-02,Aido Rover,outdoor_patrol,20,15.01,18.0,15.86
2026-03-02,Fari,eldercare,21,13.55,17.0,14.39
2026-03-02,Senpai,education,33,14.67,21.0,12.0
2026-03-02,Sentinel Prime AI,indoor_security,23,16.3,6.0,11.59
2026-03-03,Aido Humanoid,humanoid,25,13.39,28.0,13.45
2026-03-03,Aido Rover,outdoor_patrol,21,14.45,16.0,10.99
2026-03-03,Fari,eldercare,23,14.76,39.0,11.88
2026-03-03,Senpai,education,31,15.51,31.0,12.22
2026-03-03,Sentinel Prime AI,indoor_security,25,15.36,21.0,12.49
2026-03-04,Aido Humanoid,humanoid,25,14.89,25.0,12.95
2026-03-04,Aido Rover,outdoor_patrol,19,14.89,10.0,10.92
2026-03-04,Fari,eldercare,23,13.3,9.0,16.58
2026-03-04,Senpai,education,30,16.35,10.0,12.22
2026-03-04,Sentinel Prime AI,indoor_security,25,15.99,33.0,9.79
2026-03-05,Aido Humanoid,humanoid,26,15.29,33.0,9.93
2026-03-05,Aido Rover,outdoor_patrol,20,13.74,5.0,14.86
2026-03-05,Fari,eldercare,21,14.6,16.0,14.93
2026-03-05,Senpai,education,31,15.96,23.0,8.48
2026-03-05,Sentinel Prime AI,indoor_security,23,14.64,18.0,11.65
2026-03-06,Aido Humanoid,humanoid,25,15.59,9.0,12.99
2026-03-06,Aido Rover,outdoor_patrol,21,16.03,19.0,11.54
2026-03-06,Fari,eldercare,22,14.25,17.0,10.84
2026-03-06,Senpai,education,31,14.62,13.0,12.2
2026-03-06,Sentinel Prime AI,indoor_security,23,14.75,23.0,9.47
2026-03-07,Aido Humanoid,humanoid,27,13.22,22.0,14.31
2026-03-07,Aido Rover,outdoor_patrol,21,13.97,16.0,13.77
2026-03-07,Fari,eldercare,22,14.78,26.0,15.01
2026-03-07,Senpai,education,32,13.07,34.0,12.2
2026-03-07,Sentinel Prime AI,indoor_security,23,15.67,34.0,12.56
2026-03-08,Aido Humanoid,humanoid,27,14.07,13.0,11.58
2026-03-08,Aido Rover,outdoor_patrol,21,13.29,17.0,12.94
2026-03-08,Fari,eldercare,22,13.83,12.0,13.4
2026-03-08,Senpai,education,30,14.64,37.0,14.38
2026-03-08,Sentinel Prime AI,indoor_security,22,15.24,8.0,10.06
2026-03-09,Aido Humanoid,humanoid,27,14.47,14.0,12.81
2026-03-09,Aido Rover,outdoor_patrol,20,15.73,23.0,11.09
2026-03-09,Fari,eldercare,22,15.38,29.0,13.0
2026-03-09,Senpai,education,30,14.49,35.0,14.36
2026-03-09,Sentinel Prime AI,indoor_security,23,14.29,37.0,11.35
2026-03-10,Aido Humanoid,humanoid,25,15.37,12.0,12.71
2026-03-10,Aido Rover,outdoor_patrol,20,14.42,12.0,14.93
2026-03-10,Fari,eldercare,20,15.15,30.0,9.96
2026-03-10,Senpai,education,28,16.06,28.0,12.27
2026-03-10,Sentinel Prime AI,indoor_security,23,15.21,26.0,14.86
2026-03-11,Aido Humanoid,humanoid,24,15.5,32.0,12.51
2026-03-11,Aido Rover,outdoor_patrol,20,15.07,18.0,9.46
2026-03-11,Fari,eldercare,22,14.2,27.0,13.82
2026-03-11,Senpai,education,30,14.94,41.0,13.05
2026-03-11,Sentinel Prime AI,indoor_security,24,15.15,10.0,14.24
2026-03-12,Aido Humanoid,humanoid,22,14.12,9.0,12.0
2026-03-12,Aido Rover,outdoor_patrol,19,16.52,17.0,12.5
2026-03-12,Fari,eldercare,22,14.32,12.0,10.72
2026-03-12,Senpai,education,30,13.42,36.0,13.4
2026-03-12,Sentinel Prime AI,indoor_security,22,15.73,21.0,12.27
2026-03-13,Aido Humanoid,humanoid,24,14.61,30.0,14.21
2026-03-13,Aido Rover,outdoor_patrol,19,13.55,19.0,10.86
2026-03-13,Fari,eldercare,22,14.83,19.0,11.71
2026-03-13,Senpai,education,28,13.72,29.0,11.86
2026-03-13,Sentinel Prime AI,indoor_security,23,15.11,9.0,9.81
2026-03-14,Aido Humanoid,humanoid,24,15.04,18.0,14.16
2026-03-14,Aido Rover,outdoor_patrol,19,15.7,20.0,11.73
2026-03-14,Fari,eldercare,21,16.05,11.0,12.03
2026-03-14,Senpai,education,28,17.42,21.0,12.2
2026-03-14,Sentinel Prime AI,indoor_security,24,14.27,15.0,11.32
2026-03-15,Aido Humanoid,humanoid,22,14.04,12.0,12.12
2026-03-15,Aido Rover,outdoor_patrol,16,14.92,9.0,10.86
2026-03-15,Fari,eldercare,23,15.85,21.0,9.29
2026-03-15,Senpai,education,27,14.28,20.0,13.7
2026-03-15,Sentinel Prime AI,indoor_security,24,14.55,25.0,15.45
2026-03-16,Aido Humanoid,humanoid,21,14.41,17.0,9.93
2026-03-16,Aido Rover,outdoor_patrol,18,12.91,16.0,11.3
2026-03-16,Fari,eldercare,22,14.31,19.0,12.49
2026-03-16,Senpai,education,28,13.4,33.0,13.18
2026-03-16,Sentinel Prime AI,indoor_security,21,16.29,10.0,12.42
2026-03-17,Aido Humanoid,humanoid,22,14.67,9.0,13.83
2026-03-17,Aido Rover,outdoor_patrol,18,15.37,15.0,11.87
2026-03-17,Fari,eldercare,22,14.3,25.0,14.09
2026-03-17,Senpai,education,28,16.18,22.0,12.95
2026-03-17,Sentinel Prime AI,indoor_security,22,12.94,10.0,11.82
2026-03-18,Aido Humanoid,humanoid,22,16.58,10.0,13.73
2026-03-18,Aido Rover,outdoor_patrol,18,15.54,19.0,13.89
2026-03-18,Fari,eldercare,22,15.83,29.0,12.59
2026-03-18,Senpai,education,25,16.24,21.0,11.66
2026-03-18,Sentinel Prime AI,indoor_security,23,12.97,10.0,14.33
2026-03-19,Aido Humanoid,humanoid,21,15.31,17.0,12.56
2026-03-19,Aido Rover,outdoor_patrol,19,14.79,20.0,12.22
2026-03-19,Fari,eldercare,21,14.82,19.0,13.57
2026-03-19,Senpai,education,28,15.31,26.0,12.03
2026-03-19,Sentinel Prime AI,indoor_security,24,15.96,14.0,13.23
2026-03-20,Aido Humanoid,humanoid,21,13.49,13.0,12.01
2026-03-20,Aido Rover,outdoor_patrol,18,13.6,18.0,11.06
2026-03-20,Fari,eldercare,22,12.66,10.0,12.36
2026-03-20,Senpai,education,27,14.8,23.0,14.56
2026-03-20,Sentinel Prime AI,indoor_security,22,14.56,18.0,13.57
2026-03-21,Aido Humanoid,humanoid,21,14.2,21.0,13.2
2026-03-21,Aido Rover,outdoor_patrol,19,16.19,22.0,12.98
2026-03-21,Fari,eldercare,22,17.47,15.0,14.06
2026-03-21,Senpai,education,26,13.86,19.0,10.08
2026-03-21,Sentinel Prime AI,indoor_security,23,14.25,20.0,11.54
2026-03-22,Aido Humanoid,humanoid,21,13.52,17.0,12.48
2026-03-22,Aido Rover,outdoor_patrol,16,16.19,11.0,13.81
2026-03-22,Fari,eldercare,23,12.97,16.0,13.33
2026-03-22,Senpai,education,26,14.18,42.0,14.0
2026-03-22,Sentinel Prime AI,indoor_security,22,14.81,13.0,14.78
2026-03-23,Aido Humanoid,humanoid,21,14.05,16.0,13.86
2026-03-23,Aido Rover,outdoor_patrol,17,16.34,13.0,13.25
2026-03-23,Fari,eldercare,22,14.55,21.0,15.09
2026-03-23,Senpai,education,25,14.67,18.0,12.08
2026-03-23,Sentinel Prime AI,indoor_security,24,14.38,24.0,13.52
2026-03-24,Aido Humanoid,humanoid,20,15.75,19.0,10.41
2026-03-24,Aido Rover,outdoor_patrol,15,16.68,7.0,13.79
2026-03-24,Fari,eldercare,23,14.27,25.0,12.73
2026-03-24,Senpai,education,24,15.63,21.0,13.2
2026-03-24,Sentinel Prime AI,indoor_security,24,17.5,23.0,13.73
2026-03-25,Aido Humanoid,humanoid,20,15.87,18.0,14.77
2026-03-25,Aido Rover,outdoor_patrol,14,14.25,5.0,11.46
2026-03-25,Fari,eldercare,20,16.18,17.0,10.13
2026-03-25,Senpai,education,25,14.35,30.0,10.71
2026-03-25,Sentinel Prime AI,indoor_security,20,14.42,20.0,13.63
2026-03-26,Aido Humanoid,humanoid,20,12.84,31.0,12.24
2026-03-26,Aido Rover,outdoor_patrol,13,14.6,7.0,14.12
2026-03-26,Fari,eldercare,22,16.03,33.0,13.01
2026-03-26,Senpai,education,25,14.02,12.0,13.69
2026-03-26,Sentinel Prime AI,indoor_security,24,13.66,13.0,16.94
2026-03-27,Aido Humanoid,humanoid,20,15.41,13.0,13.82
2026-03-27,Aido Rover,outdoor_patrol,11,15.24,12.0,17.12
2026-03-27,Fari,eldercare,21,16.73,28.0,12.0
2026-03-27,Senpai,education,24,13.98,28.0,13.56
2026-03-27,Sentinel Prime AI,indoor_security,24,13.72,26.0,11.89
2026-03-28,Aido Humanoid,humanoid,18,14.07,20.0,9.66
2026-03-28,Aido Rover,outdoor_patrol,13,14.85,22.0,8.75
2026-03-28,Fari,eldercare,21,12.81,11.0,13.0
2026-03-28,Senpai,education,24,13.54,12.0,10.33
2026-03-28,Sentinel Prime AI,indoor_security,22,13.84,19.0,12.78
2026-03-29,Aido Humanoid,humanoid,20,15.95,25.0,12.95
2026-03-29,Aido Rover,outdoor_patrol,12,17.12,20.0,12.9
2026-03-29,Fari,eldercare,21,16.54,6.0,12.04
2026-03-29,Senpai,education,25,13.59,31.0,15.46
2026-03-29,Sentinel Prime AI,indoor_security,23,15.6,28.0,11.0
2026-03-30,Aido Humanoid,humanoid,19,14.11,17.0,11.79
2026-03-30,Aido Rover,outdoor_patrol,13,15.5,7.0,12.97
2026-03-30,Fari,eldercare,21,14.25,26.0,7.73
2026-03-30,Senpai,education,24,15.98,21.0,12.23
2026-03-30,Sentinel Prime AI,indoor_security,23,16.01,18.0,12.58
2026-03-31,Aido Humanoid,humanoid,19,14.4,26.0,14.82
2026-03-31,Aido Rover,outdoor_patrol,13,15.26,4.0,13.7
2026-03-31,Fari,eldercare,21,12.78,4.0,11.63
2026-03-31,Senpai,education,23,14.87,27.0,12.31
2026-03-31,Sentinel Prime AI,indoor_security,23,14.45,19.0,12.31
2026-04-01,Aido Humanoid,humanoid,18,16.31,13.0,13.7
2026-04-01,Aido Rover,outdoor_patrol,13,11.31,10.0,12.77
2026-04-01,Fari,eldercare,20,14.78,21.0,12.82
2026-04-01,Senpai,education,21,13.41,10.0,11.97
2026-04-01,Sentinel Prime AI,indoor_security,21,14.83,11.0,12.95
2026-04-02,Aido Humanoid,humanoid,19,15.83,21.0,10.32
2026-04-02,Aido Rover,outdoor_patrol,12,13.65,15.0,12.67
2026-04-02,Fari,eldercare,20,14.1,10.0,12.02
2026-04-02,Senpai,education,23,14.35,25.0,13.58
2026-04-02,Sentinel Prime AI,indoor_security,22,14.87,17.0,12.69
2026-04-03,Aido Humanoid,humanoid,17,11.94,18.0,12.04
2026-04-03,Aido Rover,outdoor_patrol,13,15.87,9.0,14.98
2026-04-03,Fari,eldercare,18,16.35,4.0,10.26
2026-04-03,Senpai,education,23,14.95,15.0,11.01
2026-04-03,Sentinel Prime AI,indoor_security,21,14.75,15.0,14.45
2026-04-04,Aido Humanoid,humanoid,18,12.26,22.0,12.68
2026-04-04,Aido Rover,outdoor_patrol,12,14.33,7.0,14.76
2026-04-04,Fari,eldercare,19,15.25,10.0,15.03
2026-04-04,Senpai,education,24,14.95,34.0,12.77
2026-04-04,Sentinel Prime AI,indoor_security,23,14.96,15.0,10.89
2026-04-05,Aido Humanoid,humanoid,17,14.77,12.0,11.64
2026-04-05,Aido Rover,outdoor_patrol,11,15.18,17.0,12.69
2026-04-05,Fari,eldercare,18,14.85,12.0,12.95
2026-04-05,Senpai,education,23,15.2,23.0,11.29
2026-04-05,Sentinel Prime AI,indoor_security,20,14.97,12.0,12.77
2026-04-06,Aido Humanoid,humanoid,18,13.76,9.0,14.07
2026-04-06,Aido Rover,outdoor_patrol,11,15.08,12.0,11.89
2026-04-06,Fari,eldercare,17,14.96,20.0,13.01
2026-04-06,Senpai,education,21,15.13,25.0,15.56
2026-04-06,Sentinel Prime AI,indoor_security,19,13.03,15.0,14.58
2026-04-07,Aido Humanoid,humanoid,19,15.89,19.0,11.84
2026-04-07,Aido Rover,outdoor_patrol,12,14.27,10.0,14.65
2026-04-07,Fari,eldercare,17,14.62,18.0,14.98
2026-04-07,Senpai,education,23,13.34,26.0,13.48
2026-04-07,Sentinel Prime AI,indoor_security,21,14.51,10.0,13.69
2026-04-08,Aido Humanoid,humanoid,18,16.17,21.0,13.26
2026-04-08,Aido Rover,outdoor_patrol,12,13.86,3.0,16.2
2026-04-08,Fari,eldercare,17,13.42,31.0,13.24
2026-04-08,Senpai,education,23,14.87,21.0,12.76
2026-04-08,Sentinel Prime AI,indoor_security,20,15.24,21.0,14.49
2026-04-09,Aido Humanoid,humanoid,17,16.15,17.0,8.86
2026-04-09,Aido Rover,outdoor_patrol,12,17.72,3.0,12.72
2026-04-09,Fari,eldercare,17,14.73,8.0,12.95
2026-04-09,Senpai,education,22,13.72,11.0,13.95
2026-04-09,Sentinel Prime AI,indoor_security,21,14.75,16.0,12.17
2026-04-10,Aido Humanoid,humanoid,16,14.45,11.0,12.87
2026-04-10,Aido Rover,outdoor_patrol,9,15.26,8.0,9.69
2026-04-10,Fari,eldercare,17,13.29,21.0,13.18
2026-04-10,Senpai,education,22,15.25,37.0,12.67
2026-04-10,Sentinel Prime AI,indoor_security,20,12.63,12.0,11.59
2026-04-11,Aido Humanoid,humanoid,16,16.34,15.0,13.71
2026-04-11,Aido Rover,outdoor_patrol,11,15.09,14.0,10.86
2026-04-11,Fari,eldercare,16,14.98,21.0,12.9
2026-04-11,Senpai,education,22,15.27,17.0,13.69
2026-04-11,Sentinel Prime AI,indoor_security,18,15.31,27.0,14.24
2026-04-12,Aido Humanoid,humanoid,17,15.73,15.0,13.04
2026-04-12,Aido Rover,outdoor_patrol,10,13.9,5.0,11.11
2026-04-12,Fari,eldercare,17,15.38,23.0,12.78
2026-04-12,Senpai,education,22,14.53,10.0,12.49
2026-04-12,Sentinel Prime AI,indoor_security,19,14.4,11.0,14.65
2026-04-13,Aido Humanoid,humanoid,16,14.56,16.0,12.02
2026-04-13,Aido Rover,outdoor_patrol,11,14.08,7.0,10.21
2026-04-13,Fari,eldercare,17,16.21,18.0,11.72
2026-04-13,Senpai,education,20,15.0,14.0,11.53
2026-04-13,Sentinel Prime AI,indoor_security,21,13.2,8.0,12.08
2026-04-14,Aido Humanoid,humanoid,15,13.64,8.0,12.32
2026-04-14,Aido Rover,outdoor_patrol,11,14.21,2.0,12.46
2026-04-14,Fari,eldercare,16,13.23,18.0,13.86
2026-04-14,Senpai,education,21,15.04,27.0,9.06
2026-04-14,Sentinel Prime AI,indoor_security,20,14.7,8.0,12.76
2026-04-15,Aido Humanoid,humanoid,13,15.11,3.0,12.06
2026-04-15,Aido Rover,outdoor_patrol,10,15.81,6.0,10.76
2026-04-15,Fari,eldercare,17,14.1,17.0,14.41
2026-04-15,Senpai,education,18,15.75,13.0,16.92
2026-04-15,Sentinel Prime AI,indoor_security,20,11.82,11.0,14.59
2026-04-16,Aido Humanoid,humanoid,12,12.53,5.0,16.41
2026-04-16,Aido Rover,outdoor_patrol,9,16.55,13.0,13.55
2026-04-16,Fari,eldercare,17,14.31,10.0,13.33
2026-04-16,Senpai,education,18,15.06,12.0,11.95
2026-04-16,Sentinel Prime AI,indoor_security,18,14.2,32.0,14.72
2026-04-17,Aido Humanoid,humanoid,15,16.53,15.0,9.6
2026-04-17,Aido Rover,outdoor_patrol,9,13.26,7.0,12.23
2026-04-17,Fari,eldercare,16,15.91,8.0,13.59
2026-04-17,Senpai,education,19,13.21,21.0,13.16
2026-04-17,Sentinel Prime AI,indoor_security,19,15.18,23.0,11.41
2026-04-18,Aido Humanoid,humanoid,14,14.83,13.0,9.95
2026-04-18,Aido Rover,outdoor_patrol,9,15.59,8.0,19.42
2026-04-18,Fari,eldercare,17,14.45,12.0,14.65
2026-04-18,Senpai,education,17,15.24,14.0,12.07
2026-04-18,Sentinel Prime AI,indoor_security,19,14.87,23.0,12.32
2026-04-19,Aido Humanoid,humanoid,14,12.93,18.0,9.9
2026-04-19,Aido Rover,outdoor_patrol,8,14.3,2.0,14.41
2026-04-19,Fari,eldercare,15,13.62,24.0,11.13
2026-04-19,Senpai,education,17,12.68,19.0,12.73
2026-04-19,Sentinel Prime AI,indoor_security,18,13.86,19.0,11.26
2026-04-20,Aido Humanoid,humanoid,14,13.64,23.0,11.1
2026-04-20,Aido Rover,outdoor_patrol,7,12.14,4.0,15.56
2026-04-20,Fari,eldercare,16,16.24,9.0,12.47
2026-04-20,Senpai,education,16,16.35,13.0,12.51
2026-04-20,Sentinel Prime AI,indoor_security,18,15.71,14.0,13.71
2026-04-21,Aido Humanoid,humanoid,14,16.63,10.0,11.71
2026-04-21,Aido Rover,outdoor_patrol,8,15.04,2.0,16.91
2026-04-21,Fari,eldercare,14,14.52,15.0,15.33
2026-04-21,Senpai,education,14,15.92,11.0,11.06
2026-04-21,Sentinel Prime AI,indoor_security,18,15.32,15.0,11.93
2026-04-22,Aido Humanoid,humanoid,13,15.4,12.0,11.17
2026-04-22,Aido Rover,outdoor_patrol,8,16.54,8.0,12.02
2026-04-22,Fari,eldercare,15,16.06,12.0,13.11
2026-04-22,Senpai,education,15,14.03,17.0,16.53
2026-04-22,Sentinel Prime AI,indoor_security,16,13.69,8.0,13.56
2026-04-23,Aido Humanoid,humanoid,13,13.58,11.0,12.14
2026-04-23,Aido Rover,outdoor_patrol,7,14.63,3.0,7.72
2026-04-23,Fari,eldercare,14,11.65,18.0,10.3
2026-04-23,Senpai,education,15,14.73,12.0,10.17
2026-04-23,Sentinel Prime AI,indoor_security,15,12.78,22.0,16.03
2026-04-24,Aido Humanoid,humanoid,13,15.34,12.0,12.49
2026-04-24,Aido Rover,outdoor_patrol,8,18.42,4.0,13.18
2026-04-24,Fari,eldercare,15,14.76,3.0,12.81
2026-04-24,Senpai,education,13,16.24,9.0,14.52
2026-04-24,Sentinel Prime AI,indoor_security,16,14.24,19.0,13.33
2026-04-25,Aido Humanoid,humanoid,12,14.89,32.0,16.76
2026-04-25,Aido Rover,outdoor_patrol,8,13.4,5.0,9.96
2026-04-25,Fari,eldercare,13,14.7,7.0,11.89
2026-04-25,Senpai,education,14,16.14,11.0,14.18
2026-04-25,Sentinel Prime AI,indoor_security,14,13.1,8.0,12.97
2026-04-26,Aido Humanoid,humanoid,13,15.62,6.0,9.02
2026-04-26,Aido Rover,outdoor_patrol,8,14.71,7.0,16.89
2026-04-26,Fari,eldercare,12,13.14,11.0,12.74
2026-04-26,Senpai,education,14,15.51,14.0,12.35
2026-04-26,Sentinel Prime AI,indoor_security,13,16.29,5.0,15.44
2026-04-27,Aido Humanoid,humanoid,13,12.49,10.0,12.0
2026-04-27,Aido Rover,outdoor_patrol,7,13.44,4.0,12.26
2026-04-27,Fari,eldercare,14,16.22,4.0,15.21
2026-04-27,Senpai,education,14,15.44,18.0,10.38
2026-04-27,Sentinel Prime AI,indoor_security,14,14.15,11.0,11.35
2026-04-28,Aido Humanoid,humanoid,12,15.66,7.0,16.59
2026-04-28,Aido Rover,outdoor_patrol,7,17.67,11.0,12.94
2026-04-28,Fari,eldercare,13,14.81,14.0,10.84
2026-04-28,Senpai,education,14,13.52,10.0,14.05
2026-04-28,Sentinel Prime AI,indoor_security,13,15.44,7.0,14.77
2026-04-29,Aido Humanoid,humanoid,13,14.79,12.0,16.55
2026-04-29,Aido Rover,outdoor_patrol,7,12.3,4.0,14.96
2026-04-29,Fari,eldercare,12,13.75,10.0,11.51
2026-04-29,Senpai,education,14,16.15,16.0,12.07
2026-04-29,Sentinel Prime AI,indoor_security,12,14.4,10.0,11.99
2026-04-30,Aido Humanoid,humanoid,13,13.96,15.0,12.36
2026-04-30,Aido Rover,outdoor_patrol,7,13.42,4.0,13.13
2026-04-30,Fari,eldercare,10,15.75,11.0,7.79
2026-04-30,Senpai,education,13,16.63,4.0,11.63
2026-04-30,Sentinel Prime AI,indoor_security,14,15.14,13.0,14.33
2026-05-01,Aido Humanoid,humanoid,10,12.95,14.0,9.75
2026-05-01,Aido Rover,outdoor_patrol,6,16.15,5.0,9.49
2026-05-01,Fari,eldercare,11,13.98,6.0,11.92
2026-05-01,Senpai,education,13,13.3,18.0,13.12
2026-05-01,Sentinel Prime AI,indoor_security,12,15.13,20.0,8.88
2026-05-02,Aido Humanoid,humanoid,11,15.76,7.0,12.09
2026-05-02,Aido Rover,outdoor_patrol,6,16.48,7.0,14.62
2026-05-02,Fari,eldercare,12,14.19,11.0,15.67
2026-05-02,Senpai,education,13,12.84,7.0,12.52
2026-05-02,Sentinel Prime AI,indoor_security,11,15.28,6.0,11.85
2026-05-03,Aido Humanoid,humanoid,10,14.99,13.0,14.23
2026-05-03,Aido Rover,outdoor_patrol,6,14.49,13.0,9.42
2026-05-03,Fari,eldercare,12,13.94,10.0,12.79
2026-05-03,Senpai,education,13,15.31,6.0,14.41
2026-05-03,Sentinel Prime AI,indoor_security,10,16.63,13.0,11.56
2026-05-04,Aido Humanoid,humanoid,9,15.96,7.0,12.07
2026-05-04,Aido Rover,outdoor_patrol,5,11.59,0.0,16.24
2026-05-04,Fari,eldercare,12,13.85,7.0,9.74
2026-05-04,Senpai,education,10,15.38,6.0,10.95
2026-05-04,Sentinel Prime AI,indoor_security,11,11.7,7.0,8.57
2026-05-05,Aido Humanoid,humanoid,11,12.65,10.0,14.75
2026-05-05,Aido Rover,outdoor_patrol,6,16.02,4.0,11.17
2026-05-05,Fari,eldercare,11,15.48,15.0,11.78
2026-05-05,Senpai,education,10,15.42,13.0,14.05
2026-05-05,Sentinel Prime AI,indoor_security,10,13.79,4.0,12.56
2026-05-06,Aido Humanoid,humanoid,8,12.7,1.0,17.09
2026-05-06,Aido Rover,outdoor_patrol,6,13.08,4.0,10.58
2026-05-06,Fari,eldercare,10,17.05,6.0,6.46
2026-05-06,Senpai,education,9,14.62,8.0,16.11
2026-05-06,Sentinel Prime AI,indoor_security,10,12.99,4.0,15.45
2026-05-07,Aido Humanoid,humanoid,9,14.98,16.0,13.45
2026-05-07,Aido Rover,outdoor_patrol,3,12.62,3.0,6.44
2026-05-07,Fari,eldercare,10,15.92,1.0,11.57
2026-05-07,Senpai,education,11,16.86,17.0,13.08
2026-05-07,Sentinel Prime AI,indoor_security,10,14.16,4.0,13.93
2026-05-08,Aido Humanoid,humanoid,9,14.85,9.0,11.23
2026-05-08,Aido Rover,outdoor_patrol,5,16.72,8.0,15.22
2026-05-08,Fari,eldercare,9,13.04,3.0,14.23
2026-05-08,Senpai,education,11,16.13,4.0,13.63
2026-05-08,Sentinel Prime AI,indoor_security,10,16.19,4.0,13.26
2026-05-09,Aido Humanoid,humanoid,8,17.16,7.0,14.08
2026-05-09,Aido Rover,outdoor_patrol,5,14.21,2.0,8.26
2026-05-09,Fari,eldercare,10,15.64,12.0,10.17
2026-05-09,Senpai,education,11,14.96,13.0,10.76
2026-05-09,Sentinel Prime AI,indoor_security,9,14.46,11.0,13.32
2026-05-10,Aido Humanoid,humanoid,7,17.18,6.0,10.46
2026-05-10,Aido Rover,outdoor_patrol,5,14.65,4.0,9.58
2026-05-10,Fari,eldercare,10,15.7,3.0,13.5
2026-05-10,Senpai,education,9,18.28,10.0,12.12
2026-05-10,Sentinel Prime AI,indoor_security,8,18.04,2.0,9.77
2026-05-11,Aido Humanoid,humanoid,7,11.85,5.0,13.64
2026-05-11,Aido Rover,outdoor_patrol,5,14.44,2.0,11.46
2026-05-11,Fari,eldercare,10,16.83,9.0,13.73
2026-05-11,Senpai,education,8,12.2,6.0,8.73
2026-05-11,Sentinel Prime AI,indoor_security,7,15.36,3.0,16.21
2026-05-12,Aido Humanoid,humanoid,7,15.29,3.0,8.14
2026-05-12,Aido Rover,outdoor_patrol,5,15.88,5.0,9.96
2026-05-12,Fari,eldercare,10,13.04,6.0,9.97
2026-05-12,Senpai,education,9,16.25,5.0,13.99
2026-05-12,Sentinel Prime AI,indoor_security,8,14.21,18.0,11.33
2026-05-13,Aido Humanoid,humanoid,7,13.99,4.0,13.42
2026-05-13,Aido Rover,outdoor_patrol,5,14.0,2.0,9.04
2026-05-13,Fari,eldercare,8,14.78,8.0,14.09
2026-05-13,Senpai,education,8,15.76,2.0,8.15
2026-05-13,Sentinel Prime AI,indoor_security,8,15.6,10.0,10.54
2026-05-14,Aido Humanoid,humanoid,5,15.29,5.0,10.06
2026-05-14,Aido Rover,outdoor_patrol,5,18.46,1.0,17.86
2026-05-14,Fari,eldercare,9,11.33,3.0,13.56
2026-05-14,Senpai,education,6,15.35,4.0,12.18
2026-05-14,Sentinel Prime AI,indoor_security,6,12.67,5.0,17.49
2026-05-15,Aido Humanoid,humanoid,5,10.92,1.0,13.47
2026-05-15,Aido Rover,outdoor_patrol,3,14.52,2.0,16.88
2026-05-15,Fari,eldercare,8,11.86,5.0,15.88
2026-05-15,Senpai,education,6,14.79,6.0,16.52
2026-05-15,Sentinel Prime AI,indoor_security,7,15.9,3.0,7.44
2026-05-16,Aido Humanoid,humanoid,4,13.44,2.0,12.74
