ticket_key,cycle_time_hours,ticket_id,severity,category,opened_date,product,region,country,week7_resolution_hours,is_resolved,weekday,dispatched,tier1_queue_on_entry
4284,2.7678000000000003,TKT-004284,High,software,2026-01-27,Fari,North America,United States,13.88,True,Tuesday,0,2
4285,34.0949,TKT-004285,Medium,mechanical,2024-11-03,Fari,North America,Canada,38.18,True,Sunday,1,0
4286,12.3034,TKT-004286,Medium,software,2025-02-04,Sentinel Prime AI,North America,United States,,False,Tuesday,0,1
4287,3.7011000000000003,TKT-004287,Low,navigation,2024-08-15,Senpai,Europe,Germany,96.58,True,Thursday,0,0
4288,7.590999999999999,TKT-004288,Medium,software,2025-02-17,Fari,North America,Canada,15.14,True,Monday,0,0
4289,113.7972,TKT-004289,Medium,battery,2025-10-13,Senpai,North America,United States,79.48,True,Monday,1,0
4290,2.3067,TKT-004290,High,connectivity,2024-10-20,Senpai,Europe,Germany,33.02,True,Sunday,0,0
4291,63.1375,TKT-004291,High,navigation,2025-04-29,Aido Rover,APAC,Japan,25.19,True,Tuesday,1,1
4292,10.0082,TKT-004292,Medium,connectivity,2025-12-11,Aido Rover,Europe,United Kingdom,31.65,True,Thursday,0,0
4293,9.6371,TKT-004293,High,navigation,2026-04-19,Senpai,Europe,Germany,20.22,True,Sunday,0,4
4294,15.4689,TKT-004294,Medium,connectivity,2026-02-16,Aido Humanoid,Europe,United Kingdom,45.22,True,Monday,0,1
4295,30.8979,TKT-004295,Medium,navigation,2025-01-08,Aido Rover,North America,Canada,56.43,True,Wednesday,1,1
4296,23.636400000000002,TKT-004296,Medium,battery,2025-12-17,Aido Humanoid,APAC,Australia,44.51,True,Wednesday,1,1
4297,39.5933,TKT-004297,Critical,mechanical,2024-06-18,Senpai,North America,Canada,8.75,True,Tuesday,1,0
4298,62.384,TKT-004298,Low,mechanical,2025-12-11,Fari,Europe,Germany,113.16,True,Thursday,1,1
4299,10.452900000000001,TKT-004299,Critical,mechanical,2025-07-10,Aido Humanoid,APAC,Australia,8.63,True,Thursday,1,1
4300,5.7445,TKT-004300,Low,battery,2025-01-08,Sentinel Prime AI,North America,United States,137.99,True,Wednesday,0,1
4301,1.8648,TKT-004301,Critical,software,2024-11-21,Aido Rover,Europe,United Kingdom,11.32,True,Thursday,0,1
4302,7.603299999999999,TKT-004302,High,connectivity,2025-07-16,Aido Rover,Europe,Germany,16.56,True,Wednesday,0,0
4303,1.7005000000000001,TKT-004303,High,software,2025-09-30,Aido Humanoid,Europe,Germany,36.72,True,Tuesday,0,1
4304,2.8026999999999997,TKT-004304,High,mechanical,2025-03-02,Aido Humanoid,North America,United States,12.3,True,Sunday,0,0
4305,5.1190999999999995,TKT-004305,Medium,battery,2025-01-01,Aido Rover,North America,Canada,39.37,True,Wednesday,0,0
4306,5.799799999999999,TKT-004306,Medium,battery,2025-09-04,Aido Rover,APAC,Japan,60.65,True,Thursday,0,0
4307,6.929600000000001,TKT-004307,High,connectivity,2025-04-19,Senpai,North America,Canada,20.71,True,Saturday,0,0
4308,3.2005,TKT-004308,High,navigation,2024-12-03,Aido Rover,North America,Canada,19.47,True,Tuesday,0,0
4309,5.1025,TKT-004309,Medium,software,2025-07-15,Sentinel Prime AI,APAC,Australia,93.71,True,Tuesday,0,0
4310,5.5108999999999995,TKT-004310,Medium,software,2026-05-02,Aido Humanoid,Europe,United Kingdom,28.28,True,Saturday,0,1
4311,40.8177,TKT-004311,Medium,navigation,2025-11-04,Aido Humanoid,Europe,United Kingdom,37.35,True,Tuesday,1,2
4312,2.2894,TKT-004312,High,navigation,2026-04-06,Senpai,Europe,United Kingdom,,False,Monday,0,0
4313,10.6827,TKT-004313,High,navigation,2024-07-17,Fari,Europe,United Kingdom,13.58,True,Wednesday,0,5
4314,8.439,TKT-004314,High,battery,2024-07-13,Aido Rover,APAC,Australia,16.94,True,Saturday,0,1
4315,50.1239,TKT-004315,High,battery,2025-06-24,Fari,APAC,Australia,32.26,True,Tuesday,1,0
4316,15.350500000000002,TKT-004316,Medium,connectivity,2024-06-09,Sentinel Prime AI,Europe,Germany,59.31,True,Sunday,0,0
4317,93.8356,TKT-004317,Low,mechanical,2025-08-29,Aido Humanoid,Europe,Germany,89.87,True,Friday,1,0
4318,4.704700000000001,TKT-004318,Low,connectivity,2025-03-22,Senpai,APAC,Japan,156.72,True,Saturday,0,1
4319,5.488300000000001,TKT-004319,Medium,connectivity,2024-10-27,Senpai,Europe,Germany,59.65,True,Sunday,0,2
4320,65.2563,TKT-004320,High,mechanical,2026-04-09,Fari,APAC,Japan,13.26,True,Thursday,1,1
4321,5.9242,TKT-004321,Low,software,2025-07-10,Sentinel Prime AI,North America,United States,82.41,True,Thursday,0,0
4322,5.9254,TKT-004322,High,connectivity,2025-05-02,Aido Rover,APAC,Japan,4.24,True,Friday,0,1
4323,3.7058,TKT-004323,Critical,connectivity,2025-03-26,Fari,North America,United States,,False,Wednesday,0,0
4324,8.0023,TKT-004324,Medium,navigation,2026-03-22,Aido Humanoid,North America,United States,67.61,True,Sunday,0,0
4325,44.2215,TKT-004325,High,mechanical,2025-05-27,Senpai,APAC,Australia,19.73,True,Tuesday,1,4
4326,12.3369,TKT-004326,Medium,software,2026-01-23,Fari,Europe,United Kingdom,91.94,True,Friday,0,2
4327,7.353699999999999,TKT-004327,High,navigation,2025-01-15,Aido Rover,North America,Canada,6.37,True,Wednesday,0,1
4328,93.70479999999999,TKT-004328,Low,mechanical,2024-08-24,Aido Rover,North America,Canada,,False,Saturday,1,0
4329,17.4226,TKT-004329,Low,battery,2026-05-04,Aido Rover,Europe,Germany,140.28,True,Monday,0,2
4330,4.3162,TKT-004330,Low,mechanical,2024-07-05,Aido Humanoid,APAC,Japan,146.06,True,Friday,0,0
4331,8.2536,TKT-004331,Medium,navigation,2026-05-05,Sentinel Prime AI,APAC,Australia,28.65,True,Tuesday,0,0
4332,6.3775,TKT-004332,Medium,battery,2026-01-04,Sentinel Prime AI,North America,United States,,False,Sunday,0,0
4333,125.6527,TKT-004333,High,mechanical,2026-03-27,Aido Humanoid,Europe,Germany,,False,Friday,1,2
4334,58.580099999999995,TKT-004334,Medium,mechanical,2024-08-24,Aido Rover,Europe,Germany,46.22,True,Saturday,1,1
4335,36.0649,TKT-004335,High,navigation,2024-09-16,Senpai,Europe,Germany,26.79,True,Monday,1,1
4336,15.7451,TKT-004336,Medium,software,2024-11-18,Aido Humanoid,North America,United States,,False,Monday,0,1
4337,16.288800000000002,TKT-004337,Medium,software,2025-12-17,Aido Humanoid,Europe,Germany,54.3,True,Wednesday,0,5
4338,8.7387,TKT-004338,Low,software,2025-11-04,Senpai,Europe,United Kingdom,122.09,True,Tuesday,0,0
4339,4.7482999999999995,TKT-004339,Low,connectivity,2025-11-20,Fari,APAC,Australia,117.24,True,Thursday,0,0
4340,6.9934,TKT-004340,Medium,connectivity,2025-08-25,Aido Rover,North America,United States,13.57,True,Monday,0,0
4341,18.222,TKT-004341,Low,battery,2026-01-05,Fari,North America,United States,84.88,True,Monday,0,2
4342,7.8128,TKT-004342,Low,software,2024-06-28,Aido Rover,APAC,Japan,192.54,True,Friday,0,1
4343,4.186999999999999,TKT-004343,Critical,software,2026-01-02,Aido Humanoid,APAC,Japan,9.36,True,Friday,0,0
4344,19.0533,TKT-004344,Low,battery,2026-04-02,Aido Humanoid,North America,United States,,False,Thursday,1,0
4345,9.565999999999999,TKT-004345,High,connectivity,2024-07-04,Fari,North America,United States,4.28,True,Thursday,0,0
4346,6.261699999999999,TKT-004346,High,connectivity,2024-12-29,Fari,APAC,Australia,30.3,True,Sunday,0,0
4347,13.1909,TKT-004347,High,navigation,2024-06-30,Aido Humanoid,Europe,United Kingdom,25.77,True,Sunday,0,1
4348,13.6438,TKT-004348,Medium,navigation,2025-03-15,Fari,APAC,Australia,19.59,True,Saturday,1,0
4349,69.2306,TKT-004349,Medium,battery,2026-02-26,Aido Rover,North America,United States,10.76,True,Thursday,1,1
4350,74.4233,TKT-004350,High,battery,2026-01-09,Senpai,APAC,Japan,9.84,True,Friday,1,0
4351,4.7637,TKT-004351,Low,software,2026-02-17,Senpai,APAC,Australia,81.6,True,Tuesday,0,0
4352,10.0757,TKT-004352,Medium,connectivity,2026-04-17,Aido Humanoid,Europe,Germany,54.65,True,Friday,0,0
4353,30.927599999999998,TKT-004353,High,battery,2025-03-27,Aido Rover,Europe,United Kingdom,20.32,True,Thursday,1,0
4354,3.2758000000000003,TKT-004354,Medium,connectivity,2026-05-05,Sentinel Prime AI,APAC,Japan,45.19,True,Tuesday,0,0
4355,15.1194,TKT-004355,Medium,battery,2026-03-22,Sentinel Prime AI,North America,United States,,False,Sunday,1,1
4356,33.8491,TKT-004356,Critical,mechanical,2025-04-02,Sentinel Prime AI,Europe,Germany,7.13,True,Wednesday,1,0
4357,6.116099999999999,TKT-004357,Low,software,2025-04-17,Fari,North America,United States,72.26,True,Thursday,0,1
4358,2.8147,TKT-004358,Medium,battery,2025-08-28,Aido Rover,Europe,United Kingdom,19.59,True,Thursday,0,0
4359,7.567200000000001,TKT-004359,High,software,2025-04-01,Aido Rover,Europe,United Kingdom,16.69,True,Tuesday,0,0
4360,33.0802,TKT-004360,Low,battery,2026-05-02,Sentinel Prime AI,Europe,United Kingdom,177.11,True,Saturday,1,0
4361,44.3726,TKT-004361,Medium,mechanical,2024-09-17,Fari,Europe,United Kingdom,32.72,True,Tuesday,1,2
4362,9.8523,TKT-004362,Low,connectivity,2024-06-19,Sentinel Prime AI,Europe,United Kingdom,138.84,True,Wednesday,0,0
4363,3.8284000000000002,TKT-004363,High,battery,2025-01-02,Aido Rover,North America,United States,,False,Thursday,0,1
4364,6.3578,TKT-004364,Medium,software,2025-07-26,Sentinel Prime AI,APAC,Australia,57.51,True,Saturday,0,0
4365,42.250499999999995,TKT-004365,Medium,mechanical,2025-07-07,Aido Humanoid,Europe,United Kingdom,28.86,True,Monday,1,1
4366,17.6957,TKT-004366,Low,battery,2025-12-16,Fari,Europe,Germany,,False,Tuesday,0,0
4367,11.8414,TKT-004367,Medium,navigation,2025-12-05,Aido Rover,North America,Canada,37.13,True,Friday,0,2
4368,3.2175000000000002,TKT-004368,High,connectivity,2026-02-02,Aido Humanoid,APAC,Japan,34.09,True,Monday,0,0
4369,22.2348,TKT-004369,Critical,battery,2024-08-13,Fari,North America,United States,4.08,True,Tuesday,1,0
4370,12.6774,TKT-004370,Medium,battery,2024-10-31,Senpai,Europe,Germany,12.96,True,Thursday,0,2
4371,2.1626,TKT-004371,Low,connectivity,2024-07-05,Sentinel Prime AI,North America,Canada,155.14,True,Friday,0,0
4372,45.686,TKT-004372,Low,software,2025-12-17,Aido Rover,North America,United States,125.55,True,Wednesday,0,0
4373,10.433900000000001,TKT-004373,Medium,battery,2025-01-05,Aido Humanoid,North America,United States,22.18,True,Sunday,0,0
4374,1.5909,TKT-004374,Critical,battery,2024-12-10,Senpai,APAC,Australia,6.51,True,Tuesday,0,0
4375,5.9914000000000005,TKT-004375,Medium,connectivity,2025-02-11,Aido Rover,North America,United States,59.34,True,Tuesday,0,1
4376,17.186899999999998,TKT-004376,Low,battery,2025-06-09,Aido Humanoid,APAC,Japan,209.03,True,Monday,1,0
4377,1.9419,TKT-004377,Critical,software,2025-02-12,Aido Rover,North America,United States,10.53,True,Wednesday,0,1
4378,15.224400000000001,TKT-004378,Medium,connectivity,2025-03-16,Aido Rover,North America,United States,29.4,True,Sunday,0,0
4379,2.8044,TKT-004379,Low,battery,2025-06-25,Senpai,North America,United States,95.02,True,Wednesday,0,0
4380,65.0861,TKT-004380,High,mechanical,2026-05-10,Fari,APAC,Australia,7.64,True,Sunday,1,0
4381,70.251,TKT-004381,Low,mechanical,2026-02-17,Fari,North America,United States,111.46,True,Tuesday,1,0
4382,24.065099999999997,TKT-004382,Low,navigation,2026-05-03,Fari,North America,United States,,False,Sunday,0,1
4383,8.7394,TKT-004383,Medium,battery,2026-03-27,Sentinel Prime AI,Europe,United Kingdom,78.47,True,Friday,0,0
4384,5.7132,TKT-004384,High,mechanical,2025-11-23,Senpai,APAC,Japan,20.53,True,Sunday,0,0
4385,9.1442,TKT-004385,Medium,battery,2025-10-10,Sentinel Prime AI,APAC,Japan,13.87,True,Friday,0,0
4386,14.043000000000001,TKT-004386,Low,navigation,2025-09-04,Senpai,Europe,Germany,79.58,True,Thursday,0,0
4387,35.0536,TKT-004387,Low,software,2025-02-26,Sentinel Prime AI,North America,United States,115.72,True,Wednesday,0,0
4388,45.2824,TKT-004388,Medium,software,2025-12-18,Sentinel Prime AI,North America,United States,49.35,True,Thursday,1,2
4389,24.144399999999997,TKT-004389,Medium,connectivity,2025-02-10,Sentinel Prime AI,North America,United States,43.86,True,Monday,1,3
4390,20.9015,TKT-004390,High,battery,2025-03-12,Aido Humanoid,North America,United States,26.0,True,Wednesday,1,2
4391,42.2403,TKT-004391,High,mechanical,2025-02-14,Senpai,APAC,Japan,1.02,True,Friday,1,0
4392,66.4971,TKT-004392,Medium,battery,2025-05-16,Aido Rover,Europe,United Kingdom,9.35,True,Friday,1,0
4393,7.874599999999999,TKT-004393,Medium,connectivity,2026-02-24,Aido Humanoid,Europe,United Kingdom,,False,Tuesday,0,1
4394,6.4318,TKT-004394,High,connectivity,2025-09-15,Aido Rover,APAC,Australia,12.12,True,Monday,0,0
4395,5.2024,TKT-004395,Medium,navigation,2025-01-17,Fari,Europe,United Kingdom,,False,Friday,0,0
4396,2.8139,TKT-004396,Medium,software,2026-05-13,Sentinel Prime AI,APAC,Australia,39.08,True,Wednesday,0,0
4397,143.3042,TKT-004397,Medium,battery,2025-12-21,Fari,Europe,United Kingdom,104.53,True,Sunday,1,0
4398,23.877200000000002,TKT-004398,Low,battery,2024-09-05,Aido Humanoid,APAC,Australia,103.7,True,Thursday,1,0
4399,35.874199999999995,TKT-004399,High,battery,2025-12-30,Aido Rover,Europe,United Kingdom,25.31,True,Tuesday,1,2
4400,1.5903,TKT-004400,Critical,connectivity,2024-11-11,Aido Rover,Europe,Germany,10.51,True,Monday,0,0
4401,19.755399999999998,TKT-004401,Medium,battery,2025-11-12,Aido Rover,North America,United States,,False,Wednesday,1,0
4402,3.5194,TKT-004402,Medium,connectivity,2025-12-06,Fari,Europe,United Kingdom,,False,Saturday,0,0
4403,9.4555,TKT-004403,Low,navigation,2025-07-10,Aido Humanoid,North America,United States,120.29,True,Thursday,0,0
4404,7.9386,TKT-004404,Low,navigation,2024-12-30,Fari,Europe,Germany,99.31,True,Monday,0,1
4405,36.762699999999995,TKT-004405,Medium,connectivity,2025-11-24,Senpai,Europe,Germany,,False,Monday,1,1
4406,7.2981,TKT-004406,Low,navigation,2025-09-15,Aido Rover,North America,United States,197.23,True,Monday,0,1
4407,16.1227,TKT-004407,Medium,navigation,2025-11-26,Senpai,Europe,Germany,,False,Wednesday,0,0
4408,5.5429,TKT-004408,Critical,software,2025-04-15,Sentinel Prime AI,APAC,Australia,7.75,True,Tuesday,0,0
4409,5.978800000000001,TKT-004409,Medium,battery,2025-03-11,Aido Humanoid,North America,United States,36.47,True,Tuesday,0,2
4410,17.145500000000002,TKT-004410,Low,battery,2025-12-14,Fari,APAC,Australia,,False,Sunday,0,1
4411,4.5488,TKT-004411,High,navigation,2024-12-17,Fari,North America,Canada,17.8,True,Tuesday,0,1
4412,36.5392,TKT-004412,Critical,mechanical,2025-03-20,Senpai,Europe,Germany,4.87,True,Thursday,1,0
4413,3.3227,TKT-004413,Medium,navigation,2025-09-05,Aido Rover,North America,Canada,27.04,True,Friday,0,0
4414,11.6751,TKT-004414,Low,software,2024-07-02,Aido Rover,APAC,Australia,96.25,True,Tuesday,0,0
4415,57.4688,TKT-004415,Medium,software,2024-09-25,Senpai,APAC,Australia,42.38,True,Wednesday,1,0
4416,4.0152,TKT-004416,High,connectivity,2025-09-12,Aido Humanoid,North America,United States,12.55,True,Friday,0,0
4417,5.4018999999999995,TKT-004417,Medium,connectivity,2026-02-07,Aido Rover,APAC,Australia,36.47,True,Saturday,0,0
4418,71.33099999999999,TKT-004418,Medium,battery,2025-05-15,Sentinel Prime AI,APAC,Japan,,False,Thursday,1,0
4419,34.400400000000005,TKT-004419,High,mechanical,2026-01-30,Senpai,APAC,Australia,2.87,True,Friday,1,0
4420,25.592,TKT-004420,Medium,navigation,2026-02-14,Fari,North America,United States,73.06,True,Saturday,1,0
4421,17.9169,TKT-004421,Medium,software,2025-08-19,Aido Humanoid,Europe,United Kingdom,38.48,True,Tuesday,0,0
4422,13.3382,TKT-004422,Medium,software,2025-06-28,Sentinel Prime AI,North America,Canada,,False,Saturday,1,0
4423,18.706599999999998,TKT-004423,High,mechanical,2025-11-29,Sentinel Prime AI,APAC,Japan,9.88,True,Saturday,1,0
4424,5.7047,TKT-004424,High,navigation,2024-06-04,Sentinel Prime AI,APAC,Australia,16.77,True,Tuesday,0,2
4425,9.7785,TKT-004425,Low,navigation,2026-02-12,Sentinel Prime AI,APAC,Australia,37.8,True,Thursday,0,0
4426,19.764400000000002,TKT-004426,Medium,mechanical,2024-12-21,Aido Humanoid,North America,United States,30.99,True,Saturday,1,0
4427,12.0825,TKT-004427,High,battery,2024-08-30,Senpai,North America,United States,15.73,True,Friday,0,0
4428,5.633800000000001,TKT-004428,Medium,battery,2024-11-07,Senpai,North America,Canada,38.7,True,Thursday,0,0
4429,32.0077,TKT-004429,Low,software,2025-10-26,Fari,North America,Canada,147.57,True,Sunday,1,0
4430,79.8406,TKT-004430,Critical,mechanical,2025-05-28,Aido Rover,Europe,Germany,1.82,True,Wednesday,1,0
4431,32.6791,TKT-004431,High,battery,2026-05-28,Sentinel Prime AI,North America,Canada,22.76,True,Thursday,1,0
4432,36.8762,TKT-004432,Medium,mechanical,2025-09-01,Sentinel Prime AI,Europe,United Kingdom,6.23,True,Monday,1,3
4433,12.063200000000002,TKT-004433,Medium,software,2024-06-13,Sentinel Prime AI,APAC,Australia,64.79,True,Thursday,0,0
4434,14.293500000000002,TKT-004434,Medium,battery,2025-11-18,Fari,Europe,United Kingdom,46.97,True,Tuesday,0,2
4435,26.012,TKT-004435,Medium,navigation,2025-11-10,Sentinel Prime AI,North America,United States,44.36,True,Monday,1,3
4436,9.4827,TKT-004436,Low,software,2025-04-20,Aido Rover,Europe,United Kingdom,,False,Sunday,0,3
4437,86.7959,TKT-004437,Low,mechanical,2025-04-09,Aido Humanoid,APAC,Japan,119.28,True,Wednesday,1,1
4438,9.2012,TKT-004438,Medium,connectivity,2024-11-18,Fari,Europe,Germany,42.65,True,Monday,0,0
4439,4.9262,TKT-004439,Critical,battery,2025-04-30,Senpai,North America,Canada,7.53,True,Wednesday,0,4
4440,8.0123,TKT-004440,Medium,navigation,2026-04-05,Sentinel Prime AI,North America,Canada,90.01,True,Sunday,0,0
4441,4.8876,TKT-004441,Medium,navigation,2024-07-22,Fari,North America,Canada,4.78,True,Monday,0,0
4442,5.767099999999999,TKT-004442,Low,battery,2024-11-13,Sentinel Prime AI,North America,United States,47.77,True,Wednesday,0,0
4443,41.8867,TKT-004443,Medium,navigation,2025-10-08,Aido Rover,North America,United States,39.31,True,Wednesday,1,1
4444,7.915100000000001,TKT-004444,Low,navigation,2025-06-02,Aido Humanoid,North America,United States,,False,Monday,0,0
4445,45.3683,TKT-004445,Medium,battery,2024-12-15,Aido Humanoid,North America,Canada,,False,Sunday,1,0
4446,39.1425,TKT-004446,Medium,mechanical,2024-09-16,Fari,Europe,Germany,38.26,True,Monday,1,0
4447,15.421299999999999,TKT-004447,Low,mechanical,2025-12-07,Sentinel Prime AI,APAC,Australia,176.67,True,Sunday,0,0
4448,4.8634,TKT-004448,High,software,2026-04-07,Sentinel Prime AI,Europe,United Kingdom,14.2,True,Tuesday,0,0
4449,11.7697,TKT-004449,Low,navigation,2024-07-29,Aido Rover,Europe,Germany,10.21,True,Monday,0,0
4450,14.2342,TKT-004450,Low,mechanical,2025-07-23,Sentinel Prime AI,Europe,United Kingdom,90.84,True,Wednesday,0,0
4451,4.2374,TKT-004451,Low,software,2026-02-26,Sentinel Prime AI,North America,United States,117.36,True,Thursday,0,0
4452,4.9327,TKT-004452,Critical,battery,2024-12-26,Senpai,APAC,Japan,8.96,True,Thursday,0,0
4453,3.8055000000000003,TKT-004453,High,software,2025-08-01,Aido Rover,Europe,United Kingdom,25.6,True,Friday,0,0
4454,50.6558,TKT-004454,Medium,battery,2025-11-10,Aido Rover,North America,Canada,78.42,True,Monday,1,2
4455,1.9482,TKT-004455,High,software,2025-02-25,Aido Rover,APAC,Japan,21.74,True,Tuesday,0,0
4456,7.4873,TKT-004456,Low,software,2025-02-14,Fari,North America,Canada,93.7,True,Friday,0,1
4457,12.7456,TKT-004457,Low,navigation,2026-05-16,Aido Humanoid,North America,United States,125.1,True,Saturday,0,0
4458,2.8053,TKT-004458,Medium,software,2025-09-26,Aido Rover,Europe,Germany,31.17,True,Friday,0,0
4459,9.7405,TKT-004459,High,battery,2025-10-06,Fari,Europe,United Kingdom,10.03,True,Monday,0,0
4460,42.9571,TKT-004460,Low,mechanical,2025-12-10,Senpai,North America,Canada,143.44,True,Wednesday,1,0
4461,6.1685,TKT-004461,Low,software,2025-08-27,Fari,APAC,Japan,81.19,True,Wednesday,0,0
4462,6.1255999999999995,TKT-004462,Low,navigation,2024-09-24,Senpai,North America,United States,121.16,True,Tuesday,0,1
4463,13.146899999999999,TKT-004463,High,mechanical,2026-01-19,Sentinel Prime AI,North America,Canada,,False,Monday,1,0
4464,54.3553,TKT-004464,Medium,mechanical,2024-08-17,Senpai,North America,United States,63.13,True,Saturday,1,0
4465,5.367900000000001,TKT-004465,Medium,navigation,2025-05-08,Sentinel Prime AI,North America,United States,15.27,True,Thursday,0,0
4466,28.827799999999996,TKT-004466,Low,connectivity,2025-05-04,Aido Humanoid,Europe,Germany,60.04,True,Sunday,0,0
