ticket_key,opened_date_key,closed_date_key,product_key,customer_key,geography_key,ticket_id,severity,category,resolution_hours,is_resolved,csat_score
4144,20250220,20250220,1,246,1,TKT-004144,Low,software,1.61,True,3
4145,20250509,20250516,4,281,1,TKT-004145,Low,mechanical,180.01,True,4
4146,20260508,20260509,4,857,11,TKT-004146,Medium,navigation,31.68,True,3
4147,20260204,,4,200,12,TKT-004147,Medium,mechanical,,False,
4148,20241010,,4,915,5,TKT-004148,Medium,navigation,,False,
4149,20250430,20250502,1,83,5,TKT-004149,Medium,connectivity,61.7,True,3
4150,20241228,20241230,5,852,3,TKT-004150,Medium,software,61.54,True,4
4151,20251123,20251124,2,195,3,TKT-004151,Medium,battery,27.79,True,4
4152,20240808,20240812,2,387,2,TKT-004152,Low,mechanical,96.2,True,4
4153,20241125,20241130,4,407,4,TKT-004153,Low,battery,128.31,True,4
4154,20250630,20250630,5,388,4,TKT-004154,High,battery,23.59,True,3
4155,20250723,20250725,2,238,5,TKT-004155,Medium,navigation,68.99,True,4
4156,20250622,20250626,2,972,6,TKT-004156,Low,mechanical,102.28,True,4
4157,20241209,20241212,2,912,6,TKT-004157,Low,software,77.69,True,4
4158,20240830,20240905,2,386,9,TKT-004158,Low,connectivity,146.98,True,4
4159,20250428,20250428,2,471,10,TKT-004159,Medium,connectivity,19.89,True,3
4160,20250428,20250428,4,478,10,TKT-004160,High,battery,19.92,True,3
4161,20251211,20251211,1,481,1,TKT-004161,High,mechanical,13.39,True,4
4162,20240728,20240728,5,111,2,TKT-004162,Critical,software,2.44,True,2
4163,20250131,20250201,2,921,8,TKT-004163,High,mechanical,31.47,True,5
4164,20250810,20250813,3,651,12,TKT-004164,Medium,software,90.78,True,4
4165,20240821,20240823,4,817,13,TKT-004165,Medium,software,53.34,True,3
4166,20240813,20240820,2,337,14,TKT-004166,Low,battery,184.84,True,4
4167,20250202,20250206,1,459,8,TKT-004167,Medium,navigation,105.26,True,2
4168,20250906,20250909,3,973,13,TKT-004168,Medium,battery,83.77,True,4
4169,20251227,,4,674,11,TKT-004169,Medium,battery,,False,
4170,20240627,20240627,2,31,2,TKT-004170,Low,navigation,11.37,True,5
4171,20240806,20240811,1,906,4,TKT-004171,Low,navigation,137.23,True,4
4172,20240926,20240926,4,506,6,TKT-004172,High,navigation,16.66,True,3
4173,20260118,20260118,3,863,7,TKT-004173,Medium,battery,10.69,True,3
4174,20250207,20250212,3,71,3,TKT-004174,Low,mechanical,140.47,True,4
4175,20250612,,1,702,8,TKT-004175,Medium,navigation,,False,
4176,20251107,20251110,1,288,2,TKT-004176,Medium,mechanical,75.24,True,4
4177,20250119,20250123,4,402,6,TKT-004177,Medium,battery,113.98,True,2
4178,20241101,,2,493,9,TKT-004178,High,battery,,False,
4179,20250124,20250129,2,623,8,TKT-004179,Low,connectivity,131.39,True,1
4180,20251218,20251220,2,785,12,TKT-004180,Medium,battery,57.25,True,5
4181,20250304,20250305,2,524,6,TKT-004181,Medium,connectivity,40.31,True,5
4182,20260510,20260513,1,732,3,TKT-004182,Low,connectivity,75.79,True,1
4183,20250911,20250911,1,890,5,TKT-004183,High,software,11.83,True,4
4184,20250906,20250907,1,428,2,TKT-004184,Medium,battery,33.82,True,4
4185,20260124,20260124,5,415,12,TKT-004185,High,connectivity,21.82,True,4
4186,20240608,20240614,2,204,13,TKT-004186,Low,software,144.95,True,2
4187,20260414,20260414,3,525,10,TKT-004187,Medium,navigation,1.63,True,5
4188,20260217,20260219,4,597,2,TKT-004188,Medium,connectivity,50.96,True,5
4189,20251011,20251011,3,407,4,TKT-004189,High,mechanical,17.53,True,5
4190,20251119,20251121,1,880,6,TKT-004190,Medium,software,53.97,True,5
4191,20250212,20250213,3,905,2,TKT-004191,Low,connectivity,26.51,True,4
4192,20250708,20250710,5,379,9,TKT-004192,Low,mechanical,59.69,True,4
4193,20250710,,5,152,5,TKT-004193,High,connectivity,,False,
4194,20250703,,5,935,7,TKT-004194,Medium,navigation,,False,
4195,20250721,20250721,4,211,9,TKT-004195,High,mechanical,2.84,True,5
4196,20250328,20250328,1,140,12,TKT-004196,Medium,software,1.78,True,3
4197,20250124,20250126,4,93,13,TKT-004197,Medium,connectivity,59.89,True,1
4198,20251021,20251021,1,123,7,TKT-004198,High,navigation,14.35,True,4
4199,20240708,20240710,4,314,1,TKT-004199,Medium,battery,52.85,True,4
4200,20241101,20241101,5,796,9,TKT-004200,High,battery,6.11,True,1
4201,20250823,,3,3,10,TKT-004201,Medium,navigation,,False,
4202,20251110,20251112,3,386,9,TKT-004202,Medium,connectivity,61.73,True,5
4203,20250608,20250609,3,385,13,TKT-004203,High,battery,32.88,True,3
4204,20250712,20250718,3,538,12,TKT-004204,Low,battery,157.65,True,4
4205,20240620,20240620,3,26,1,TKT-004205,High,software,12.49,True,4
4206,20250311,,2,489,13,TKT-004206,High,battery,,False,
4207,20260204,20260204,5,143,8,TKT-004207,Critical,software,3.18,True,5
4208,20260222,20260223,1,612,6,TKT-004208,Medium,software,46.12,True,4
4209,20250507,20250507,1,52,6,TKT-004209,Low,battery,7.11,True,5
4210,20260414,20260414,5,758,10,TKT-004210,Medium,mechanical,23.59,True,5
4211,20241123,20241125,2,583,4,TKT-004211,Medium,navigation,57.31,True,5
4212,20240720,20240720,1,308,6,TKT-004212,High,connectivity,13.65,True,3
4213,20240910,20240910,2,779,5,TKT-004213,Medium,navigation,21.83,True,5
4214,20260306,20260312,2,755,9,TKT-004214,Low,battery,154.12,True,5
4215,20260316,,3,770,3,TKT-004215,Medium,mechanical,,False,
4216,20250727,20250727,5,259,3,TKT-004216,High,connectivity,8.44,True,5
4217,20241025,20241027,4,368,11,TKT-004217,Low,mechanical,71.08,True,5
4218,20240601,,4,375,14,TKT-004218,High,software,,False,
4219,20260120,20260120,3,496,13,TKT-004219,Critical,connectivity,10.49,True,4
4220,20241126,20241204,3,292,10,TKT-004220,Low,connectivity,215.37,True,5
4221,20250722,20250723,1,556,12,TKT-004221,Medium,battery,33.89,True,5
4222,20260111,20260113,4,264,4,TKT-004222,Medium,connectivity,61.35,True,4
4223,20241210,20241211,5,145,2,TKT-004223,High,software,27.32,True,4
4224,20251112,20251113,5,51,1,TKT-004224,High,navigation,26.68,True,4
4225,20250617,20250620,2,99,5,TKT-004225,Low,software,86.28,True,5
4226,20250613,20250613,4,50,11,TKT-004226,Medium,software,3.3,True,5
4227,20250218,20250220,5,797,10,TKT-004227,Medium,connectivity,53.43,True,4
4228,20260417,20260418,5,332,13,TKT-004228,Medium,navigation,41.08,True,4
4229,20250627,,5,475,9,TKT-004229,Critical,connectivity,,False,
4230,20260525,20260526,2,353,14,TKT-004230,Low,software,31.91,True,3
4231,20250119,20250126,5,602,13,TKT-004231,Low,connectivity,184.35,True,4
4232,20241209,20241212,5,480,12,TKT-004232,Low,connectivity,78.81,True,3
4233,20250525,,5,261,4,TKT-004233,Medium,mechanical,,False,
4234,20240801,20240802,3,898,2,TKT-004234,High,battery,35.48,True,4
4235,20260122,20260124,5,805,8,TKT-004235,Medium,mechanical,53.61,True,3
4236,20260423,20260427,1,537,5,TKT-004236,Low,software,103.96,True,3
4237,20240728,20240729,2,863,7,TKT-004237,Medium,battery,44.59,True,5
4238,20240908,20240913,2,459,8,TKT-004238,Low,mechanical,136.73,True,5
4239,20240821,20240828,2,177,14,TKT-004239,Low,battery,169.81,True,5
4240,20251014,20251014,2,152,5,TKT-004240,Medium,battery,17.52,True,4
4241,20260112,20260112,1,69,12,TKT-004241,Medium,mechanical,12.44,True,5
4242,20240801,20240803,3,801,13,TKT-004242,Medium,software,63.1,True,4
4243,20250720,20250722,3,7,1,TKT-004243,Medium,software,57.98,True,4
4244,20251012,20251017,3,858,1,TKT-004244,Low,navigation,124.17,True,4
4245,20250725,20250726,4,497,8,TKT-004245,Medium,battery,27.2,True,5
4246,20250108,20250109,1,764,1,TKT-004246,Medium,navigation,43.38,True,5
4247,20260109,20260110,5,3,10,TKT-004247,Medium,navigation,47.65,True,5
4248,20251006,,2,366,2,TKT-004248,Medium,connectivity,,False,
4249,20251117,20251118,5,497,8,TKT-004249,Medium,connectivity,38.08,True,4
4250,20260128,20260130,4,920,14,TKT-004250,Low,mechanical,66.22,True,4
4251,20241006,20241009,5,138,6,TKT-004251,Medium,navigation,82.57,True,5
4252,20250721,,5,139,9,TKT-004252,High,connectivity,,False,
4253,20240624,,5,511,14,TKT-004253,Medium,battery,,False,
4254,20260111,20260112,5,936,6,TKT-004254,Medium,mechanical,24.66,True,4
4255,20251003,20251004,3,452,10,TKT-004255,Medium,connectivity,38.79,True,2
4256,20250124,20250125,4,128,3,TKT-004256,High,mechanical,30.93,True,3
4257,20250418,20250423,1,387,2,TKT-004257,Low,battery,120.05,True,5
4258,20250112,20250112,1,920,14,TKT-004258,Critical,battery,6.1,True,4
4259,20260301,20260301,4,507,10,TKT-004259,High,software,19.93,True,1
4260,20251017,20251019,4,943,4,TKT-004260,Low,software,63.72,True,4
4261,20240917,,4,797,10,TKT-004261,High,software,,False,
4262,20251119,20251121,3,47,11,TKT-004262,Medium,software,50.76,True,3
4263,20251023,20251027,1,452,10,TKT-004263,Low,navigation,119.98,True,5
4264,20250619,20250619,1,512,5,TKT-004264,High,connectivity,18.31,True,3
4265,20250121,20250123,1,377,8,TKT-004265,Medium,mechanical,63.8,True,3
4266,20260222,,2,338,5,TKT-004266,Low,mechanical,,False,
4267,20250602,20250603,2,896,3,TKT-004267,Medium,navigation,29.91,True,5
4268,20241227,20241228,2,407,4,TKT-004268,Medium,navigation,26.82,True,4
4269,20240902,20240904,5,426,10,TKT-004269,Medium,mechanical,69.65,True,3
4270,20250202,20250202,4,507,10,TKT-004270,High,mechanical,16.57,True,4
4271,20260315,20260320,1,137,13,TKT-004271,Low,software,121.87,True,5
4272,20251216,20251219,3,869,2,TKT-004272,Low,navigation,82.74,True,4
4273,20260222,20260224,1,585,7,TKT-004273,Medium,software,60.44,True,4
4274,20251204,20251205,1,500,14,TKT-004274,Medium,navigation,42.87,True,4
4275,20240626,20240630,2,227,9,TKT-004275,Low,software,112.9,True,5
4276,20250513,20250516,4,518,10,TKT-004276,Low,software,78.92,True,2
4277,20250409,20250410,3,779,5,TKT-004277,Medium,mechanical,33.18,True,4
4278,20260510,20260510,4,288,2,TKT-004278,High,software,21.27,True,3
4279,20260331,20260401,5,103,2,TKT-004279,Medium,mechanical,42.36,True,5
4280,20251219,20251220,3,487,8,TKT-004280,Medium,navigation,25.43,True,4
4281,20250830,20250901,1,107,1,TKT-004281,Medium,mechanical,67.98,True,4
4282,20250604,20250607,2,230,6,TKT-004282,Medium,mechanical,82.47,True,4
4283,20251116,20251120,3,328,7,TKT-004283,Medium,battery,105.94,True,4
4284,20260127,20260127,1,462,4,TKT-004284,High,software,13.88,True,3
4285,20241103,20241104,1,73,6,TKT-004285,Medium,mechanical,38.18,True,5
4286,20250204,,3,639,3,TKT-004286,Medium,software,,False,
4287,20240815,20240819,2,457,10,TKT-004287,Low,navigation,96.58,True,5
4288,20250217,20250217,1,252,5,TKT-004288,Medium,software,15.14,True,1
4289,20251013,20251016,2,36,3,TKT-004289,Medium,battery,79.48,True,4
4290,20241020,20241021,2,6,10,TKT-004290,High,connectivity,33.02,True,5
4291,20250429,20250430,4,433,12,TKT-004291,High,navigation,25.19,True,4
4292,20251211,20251212,4,849,8,TKT-004292,Medium,connectivity,31.65,True,2
4293,20260419,20260419,2,379,9,TKT-004293,High,navigation,20.22,True,1
4294,20260216,20260217,5,436,8,TKT-004294,Medium,connectivity,45.22,True,4
4295,20250108,20250110,4,761,5,TKT-004295,Medium,navigation,56.43,True,4
4296,20251217,20251218,5,177,14,TKT-004296,Medium,battery,44.51,True,3
4297,20240618,20240618,2,799,5,TKT-004297,Critical,mechanical,8.75,True,5
4298,20251211,20251215,1,139,9,TKT-004298,Low,mechanical,113.16,True,2
4299,20250710,20250710,5,798,13,TKT-004299,Critical,mechanical,8.63,True,5
4300,20250108,20250113,3,596,1,TKT-004300,Low,battery,137.99,True,5
4301,20241121,20241121,4,458,7,TKT-004301,Critical,software,11.32,True,3
4302,20250716,20250716,4,522,9,TKT-004302,High,connectivity,16.56,True,4
4303,20250930,20251001,5,450,10,TKT-004303,High,software,36.72,True,4
4304,20250302,20250302,5,954,1,TKT-004304,High,mechanical,12.3,True,4
4305,20250101,20250102,4,351,6,TKT-004305,Medium,battery,39.37,True,4
4306,20250904,20250906,4,814,11,TKT-004306,Medium,battery,60.65,True,5
4307,20250419,20250419,2,325,6,TKT-004307,High,connectivity,20.71,True,4
4308,20241203,20241203,4,830,5,TKT-004308,High,navigation,19.47,True,4
4309,20250715,20250718,3,142,14,TKT-004309,Medium,software,93.71,True,5
4310,20260502,20260503,5,484,7,TKT-004310,Medium,software,28.28,True,1
4311,20251104,20251105,5,413,8,TKT-004311,Medium,navigation,37.35,True,4
4312,20260406,,2,789,8,TKT-004312,High,navigation,,False,
4313,20240717,20240717,1,780,8,TKT-004313,High,navigation,13.58,True,4
4314,20240713,20240713,4,232,14,TKT-004314,High,battery,16.94,True,4
4315,20250624,20250625,1,90,13,TKT-004315,High,battery,32.26,True,4
4316,20240609,20240611,3,190,9,TKT-004316,Medium,connectivity,59.31,True,3
4317,20250829,20250901,5,412,9,TKT-004317,Low,mechanical,89.87,True,5
4318,20250322,20250328,2,140,12,TKT-004318,Low,connectivity,156.72,True,4
4319,20241027,20241029,2,77,10,TKT-004319,Medium,connectivity,59.65,True,4
4320,20260409,20260409,1,749,12,TKT-004320,High,mechanical,13.26,True,5
4321,20250710,20250713,3,840,4,TKT-004321,Low,software,82.41,True,5
4322,20250502,20250502,4,50,11,TKT-004322,High,connectivity,4.24,True,5
4323,20250326,,1,589,2,TKT-004323,Critical,connectivity,,False,
4324,20260322,20260324,5,343,1,TKT-004324,Medium,navigation,67.61,True,5
4325,20250527,20250527,2,19,13,TKT-004325,High,mechanical,19.73,True,1
4326,20260123,20260126,1,98,7,TKT-004326,Medium,software,91.94,True,2
4327,20250115,20250115,4,912,6,TKT-004327,High,navigation,6.37,True,4
4328,20240824,,4,853,6,TKT-004328,Low,mechanical,,False,
4329,20260504,20260509,4,475,9,TKT-004329,Low,battery,140.28,True,4
4330,20240705,20240711,5,398,11,TKT-004330,Low,mechanical,146.06,True,4
4331,20260505,20260506,3,353,14,TKT-004331,Medium,navigation,28.65,True,5
4332,20260104,,3,30,4,TKT-004332,Medium,battery,,False,
4333,20260327,,5,543,9,TKT-004333,High,mechanical,,False,
4334,20240824,20240825,4,522,9,TKT-004334,Medium,mechanical,46.22,True,4
4335,20240916,20240917,2,786,9,TKT-004335,High,navigation,26.79,True,4
4336,20241118,,5,40,2,TKT-004336,Medium,software,,False,
4337,20251217,20251219,5,879,9,TKT-004337,Medium,software,54.3,True,4
4338,20251104,20251109,2,921,8,TKT-004338,Low,software,122.09,True,4
4339,20251120,20251124,1,730,14,TKT-004339,Low,connectivity,117.24,True,4
4340,20250825,20250825,4,859,2,TKT-004340,Medium,connectivity,13.57,True,5
4341,20260105,20260108,1,494,2,TKT-004341,Low,battery,84.88,True,3
4342,20240628,20240706,4,551,11,TKT-004342,Low,software,192.54,True,4
4343,20260102,20260102,5,675,12,TKT-004343,Critical,software,9.36,True,4
4344,20260402,,5,16,1,TKT-004344,Low,battery,,False,
4345,20240704,20240704,1,552,3,TKT-004345,High,connectivity,4.28,True,5
4346,20241229,20241230,1,618,13,TKT-004346,High,connectivity,30.3,True,4
4347,20240630,20240701,5,191,8,TKT-004347,High,navigation,25.77,True,5
4348,20250315,20250315,1,489,13,TKT-004348,Medium,navigation,19.59,True,5
4349,20260226,20260226,4,922,4,TKT-004349,Medium,battery,10.76,True,1
4350,20260109,20260109,2,744,11,TKT-004350,High,battery,9.84,True,4
4351,20260217,20260220,2,523,14,TKT-004351,Low,software,81.6,True,4
4352,20260417,20260419,5,911,10,TKT-004352,Medium,connectivity,54.65,True,2
4353,20250327,20250327,4,172,7,TKT-004353,High,battery,20.32,True,5
4354,20260505,20260506,3,205,11,TKT-004354,Medium,connectivity,45.19,True,4
4355,20260322,,3,649,1,TKT-004355,Medium,battery,,False,
4356,20250402,20250402,3,411,9,TKT-004356,Critical,mechanical,7.13,True,2
4357,20250417,20250420,1,589,2,TKT-004357,Low,software,72.26,True,3
4358,20250828,20250828,4,483,7,TKT-004358,Medium,battery,19.59,True,5
4359,20250401,20250401,4,483,7,TKT-004359,High,software,16.69,True,2
4360,20260502,20260509,3,328,7,TKT-004360,Low,battery,177.11,True,5
4361,20240917,20240918,1,789,8,TKT-004361,Medium,mechanical,32.72,True,4
4362,20240619,20240624,3,579,8,TKT-004362,Low,connectivity,138.84,True,3
4363,20250102,,4,728,4,TKT-004363,High,battery,,False,
4364,20250726,20250728,3,808,14,TKT-004364,Medium,software,57.51,True,4
4365,20250707,20250708,5,119,8,TKT-004365,Medium,mechanical,28.86,True,4
4366,20251216,,1,911,10,TKT-004366,Low,battery,,False,
4367,20251205,20251206,4,456,6,TKT-004367,Medium,navigation,37.13,True,4
4368,20260202,20260203,5,576,11,TKT-004368,High,connectivity,34.09,True,4
4369,20240813,20240813,1,591,2,TKT-004369,Critical,battery,4.08,True,4
4370,20241031,20241031,2,8,10,TKT-004370,Medium,battery,12.96,True,4
4371,20240705,20240711,3,799,5,TKT-004371,Low,connectivity,155.14,True,4
4372,20251217,20251222,4,322,1,TKT-004372,Low,software,125.55,True,1
4373,20250105,20250105,5,239,1,TKT-004373,Medium,battery,22.18,True,4
4374,20241210,20241210,2,511,14,TKT-004374,Critical,battery,6.51,True,5
4375,20250211,20250213,4,57,1,TKT-004375,Medium,connectivity,59.34,True,3
4376,20250609,20250617,5,539,11,TKT-004376,Low,battery,209.03,True,4
4377,20250212,20250212,4,158,2,TKT-004377,Critical,software,10.53,True,4
4378,20250316,20250317,4,387,2,TKT-004378,Medium,connectivity,29.4,True,5
4379,20250625,20250628,2,862,2,TKT-004379,Low,battery,95.02,True,5
4380,20260510,20260510,1,934,13,TKT-004380,High,mechanical,7.64,True,5
4381,20260217,20260221,1,560,4,TKT-004381,Low,mechanical,111.46,True,2
4382,20260503,,1,753,1,TKT-004382,Low,navigation,,False,
4383,20260327,20260330,3,58,7,TKT-004383,Medium,battery,78.47,True,4
4384,20251123,20251123,2,479,11,TKT-004384,High,mechanical,20.53,True,5
4385,20251010,20251010,3,530,12,TKT-004385,Medium,battery,13.87,True,4
4386,20250904,20250907,2,102,10,TKT-004386,Low,navigation,79.58,True,5
4387,20250226,20250302,3,46,4,TKT-004387,Low,software,115.72,True,4
4388,20251218,20251220,3,992,2,TKT-004388,Medium,software,49.35,True,3
4389,20250210,20250211,3,741,2,TKT-004389,Medium,connectivity,43.86,True,1
4390,20250312,20250313,5,195,3,TKT-004390,High,battery,26.0,True,5
4391,20250214,20250214,2,831,11,TKT-004391,High,mechanical,1.02,True,4
4392,20250516,20250516,4,531,8,TKT-004392,Medium,battery,9.35,True,4
4393,20260224,,5,789,8,TKT-004393,Medium,connectivity,,False,
4394,20250915,20250915,4,353,14,TKT-004394,High,connectivity,12.12,True,5
4395,20250117,,1,517,8,TKT-004395,Medium,navigation,,False,
4396,20260513,20260514,3,91,13,TKT-004396,Medium,software,39.08,True,4
4397,20251221,20251225,1,994,8,TKT-004397,Medium,battery,104.53,True,2
4398,20240905,20240909,5,216,14,TKT-004398,Low,battery,103.7,True,5
4399,20251230,20251231,4,579,8,TKT-004399,High,battery,25.31,True,1
4400,20241111,20241111,4,386,9,TKT-004400,Critical,connectivity,10.51,True,4
4401,20251112,,4,677,3,TKT-004401,Medium,battery,,False,
4402,20251206,,1,872,8,TKT-004402,Medium,connectivity,,False,
4403,20250710,20250715,5,677,3,TKT-004403,Low,navigation,120.29,True,3
4404,20241230,20250103,1,6,10,TKT-004404,Low,navigation,99.31,True,3
4405,20251124,,2,860,9,TKT-004405,Medium,connectivity,,False,
4406,20250915,20250923,4,391,4,TKT-004406,Low,navigation,197.23,True,4
4407,20251126,,2,471,10,TKT-004407,Medium,navigation,,False,
4408,20250415,20250415,3,332,13,TKT-004408,Critical,software,7.75,True,4
4409,20250311,20250312,5,103,2,TKT-004409,Medium,battery,36.47,True,4
4410,20251214,,1,766,13,TKT-004410,Low,battery,,False,
4411,20241217,20241217,1,250,6,TKT-004411,High,navigation,17.8,True,2
4412,20250320,20250320,2,470,10,TKT-004412,Critical,mechanical,4.87,True,3
4413,20250905,20250906,4,559,5,TKT-004413,Medium,navigation,27.04,True,4
4414,20240702,20240706,4,910,14,TKT-004414,Low,software,96.25,True,5
4415,20240925,20240926,2,498,13,TKT-004415,Medium,software,42.38,True,4
4416,20250912,20250912,5,641,2,TKT-004416,High,connectivity,12.55,True,5
